FIRE_START,lon,lat,FOR_TYPE,rf,arf7,arf14,arf28,arf60,arf90,arf180,arf360,arf720,se,ase7,ase14,ase28,ase60,ase90,ase180,ase360,ase720,maxt,amaxt7,amaxt14,amaxt28,amaxt60,amaxt90,amaxt180,amaxt360,amaxt720,mint,amint7,amint14,amint28,amint60,amint90,amint180,amint360,amint720,dist_cfa,dist_camp,ws,aws_m0,aws_m1,aws_m3,aws_m6,aws_m12,aws_m24,dist_road,cause
2016-02-13,146.074316,-37.520337,Eucalypt Tall Open,0,0,0.0142857142857143,1.19285714285714,2.46666666666667,2.43666666666667,2.68777777777778,2.18777777777778,1.93305555555556,26,21.1714285714286,21.2,18.3464285714286,14.6,10.7741666666667,9.59444444444444,15.3813888888889,15.6665277777778,30,29.1714285714286,29.4285714285714,27.8285714285714,24.7633333333333,20.5866666666667,17.89,21.4136111111111,21.3208333333333,5.8,9.17142857142857,10.2214285714286,10.8678571428571,10.6266666666667,8.83583333333333,7.21388888888889,8.45361111111111,8.23277777777778,16495.1533607982,424.541448645988,1.19197058677673,1.34407436847687,1.4071516990661601,1.40314841270447,1.25547081232071,1.20389787852764,1.23548871527116,45.6706971737908,accident
2016-02-13,146.022279,-37.519016,Eucalypt Tall Open,0,0,0.0142857142857143,1.19285714285714,2.46666666666667,2.43666666666667,2.68777777777778,2.18777777777778,1.93305555555556,26,21.1714285714286,21.2,18.3464285714286,14.6,10.7741666666667,9.59444444444444,15.3813888888889,15.6665277777778,30,29.1714285714286,29.4285714285714,27.8285714285714,24.7633333333333,20.5866666666667,17.89,21.445,21.3575,5.8,9.17142857142857,10.2214285714286,10.8678571428571,10.6266666666667,8.83583333333333,7.21388888888889,8.45361111111111,8.25111111111111,20989.4133655792,415.087372180069,1.19197058677673,1.34407436847687,1.4071516990661601,1.40314841270447,1.25547081232071,1.20389787852764,1.23548871527116,46.4243738615672,accident
2016-02-13,146.010964,-37.518922,Eucalypt Tall Open,0,0,0.0142857142857143,1.19285714285714,2.46666666666667,2.43666666666667,2.68777777777778,2.18777777777778,1.93305555555556,26,21.1714285714286,21.2,18.3464285714286,14.6,10.7741666666667,9.59444444444444,15.3813888888889,15.6665277777778,30,29.1714285714286,29.4285714285714,27.8285714285714,24.7633333333333,20.5866666666667,17.89,21.445,21.3575,5.8,9.17142857142857,10.2214285714286,10.8678571428571,10.6266666666667,8.83583333333333,7.21388888888889,8.45361111111111,8.25111111111111,23435.0186204555,92.192421937501,1.19197058677673,1.34407436847687,1.4071516990661601,1.40314841270447,1.25547081232071,1.20389787852764,1.23548871527116,33.6532035602797,accident
2018-01-06,146.010964,-37.518922,Eucalypt Tall Open,0,2.62857142857143,5.97142857142857,3.76428571428571,1.87666666666667,1.875,2.27444444444444,2.56833333333333,2.39,31.3,21.0428571428571,21.5,23.3464285714286,22.1316666666667,17.5566666666667,13.7555555555556,15.2861111111111,15.4502086230876,31.5,31.2571428571429,29.0857142857143,29.4285714285714,30.5533333333333,26.3358333333333,21.8616666666667,20.9241666666667,21.1669444444444,11.9,16.2142857142857,14.4142857142857,13.5857142857143,14.1033333333333,11.7183333333333,9.70055555555555,8.9425,8.52361111111111,23435.0186204555,92.192421937501,1.47784388065338,1.21710777282715,1.18959057331085,1.17029229799906,1.25596336523692,1.12447603543599,1.22792792320251,33.6532035602797,accident
2018-03-20,143.9023,-37.5189,Eucalypt Medium Open,0,0,0.4,0.3,1.41333333333333,2.01833333333333,2.55888888888889,2.155,1.86277777777778,17.9,15.4285714285714,12.5785714285714,13.325,10.59,8.65833333333333,9.47333333333333,15.185,15.2831710709319,17.1,21.0142857142857,19.05,20.0535714285714,17.83,14.0941666666667,13.5161111111111,18.075,18.405,8,8.28571428571428,8.22142857142857,8.23214285714286,8.28666666666667,6.07,5.70555555555556,7.66166666666667,7.50986111111111,2677.71472346608,10061.8454578875,2.4776508808136,1.70851314067841,1.68783187866211,1.69783834616343,1.67970583836238,1.46182348827521,1.56483735889196,29.0171735615326,accident
2017-01-29,146.047183,-37.518318,Eucalypt Medium Open,0,4.51428571428571,2.41428571428571,2.10714285714286,1.34,1.67,1.77,1.765,2.07277777777778,28.6,23.6714285714286,22.6857142857143,20.6857142857143,17.9833333333333,13.185,10.9855555555556,15.8355555555556,15.6934722222222,33.5,32.9714285714286,32.45,29.3357142857143,26.4066666666667,21.5691666666667,18.3538888888889,21.2952777777778,21.1663888888889,9.9,14.5142857142857,15.1714285714286,13.5071428571429,10.7866666666667,8.28083333333333,6.68,8.10527777777778,8.46763888888889,18870.9928668283,76.348032947393,0.826026737689972,1.23120284080505,1.31392967700958,1.49319410324097,1.40197531382243,1.33137981096903,1.27408108860254,7.16401286802645,accident
2018-04-02,146.047183,-37.518318,Eucalypt Medium Open,0,0,0.342857142857143,2.30714285714286,2.69,3.11,3.47666666666667,2.45944444444444,2.33388888888889,16.4,15.9571428571429,14.6428571428571,11.9035714285714,9.185,8,9.30888888888889,15.3188888888889,15.5335187760779,22.9,24.9714285714286,24.0642857142857,22.4357142857143,18.4866666666667,15.5166666666667,15.5572222222222,21.1522222222222,21.3072222222222,7.2,8.07142857142857,8.75714285714286,9.7,7.97333333333333,6.56583333333333,6.62,8.82444444444444,8.52583333333333,18870.9928668283,76.348032947393,1.00864946842194,0.8357013463974,1.17217600345612,1.19250373045603,1.18139801422755,1.12298026680946,1.21420540908972,7.16401286802645,accident
2015-01-02,146.021159,-37.518105,Eucalypt Tall Open,0,0,0,0,1.09333333333333,0.933333333333333,1.26666666666667,2.06666666666667,2.04,17.2,25.3571428571429,26.9714285714286,26.7142857142857,24.4116666666667,18.6525,14.4861111111111,15.0988888888889,15.33,24,29.6714285714286,30.9714285714286,30.5321428571429,31.3533333333333,26.6216666666667,22.4366666666667,21.1338888888889,21.4759722222222,13.5,11.7571428571429,12.2142857142857,11.6285714285714,13.565,10.7533333333333,8.54055555555555,8.22361111111111,8.34805555555556,21111.4653409342,342.677477882475,1.63300561904907,1.56176555156708,1.52282571792603,1.44499444961548,1.31269707282384,1.26522609591484,1.30536590268215,73.3265263436685,accident
2018-03-30,145.668125,-37.517355,Eucalypt Medium Open,0,0.457142857142857,1.57142857142857,1.64285714285714,2.39666666666667,2.46166666666667,2.79666666666667,2.31388888888889,2.22527777777778,11.6,13.2285714285714,12.7214285714286,12.1714285714286,9.67666666666667,8.34666666666667,9.39944444444444,14.4555555555556,14.5383866481224,22.1,22.7571428571429,22.8428571428571,22.1928571428571,19.3866666666667,16.4175,16.2933333333333,20.7166666666667,20.9473611111111,3.8,7.87142857142857,8.82142857142857,8.42857142857143,7.375,6.06416666666667,6.23388888888889,8.27388888888889,7.98305555555556,3574.77321149356,6708.09368409398,1.14017260074615,1.51874160766602,1.49756979942322,1.4708510239919,1.51254711548487,1.35233376920223,1.44401803861062,67.9831276680886,burning_off
2015-03-10,145.183848,-37.517209,Eucalypt Medium Open,0,1.97142857142857,3.22857142857143,2.48571428571429,1.68333333333333,1.93,2.03555555555556,1.78166666666667,1.73916666666667,20.1,15.1714285714286,12.8071428571429,12.7392857142857,10.935,8.58666666666667,8.98777777777778,14.6527777777778,14.6866666666667,24.9,21.3428571428571,19.8642857142857,19.6785714285714,17.0283333333333,14.0016666666667,13.2527777777778,17.6175,17.6841666666667,11.4,11.3285714285714,10.8214285714286,10.6678571428571,8.87833333333333,7.32833333333333,6.77833333333333,8.44027777777778,8.55847222222222,6041.80176087526,11953.0319282439,0.813851416110992,1.46521270275116,1.52381885051727,1.67161059379578,1.60946367184321,1.46861101190249,1.50631055235863,281.192212032683,burning_off
2016-10-17,143.911255,-37.516007,Eucalypt Medium Open,1.6,1.6,0.814285714285714,1.12857142857143,0.85,1.52666666666667,1.36111111111111,1.28888888888889,1.58916666666667,10.7,19.5,23.15,20.7214285714286,22.9283333333333,23.4058333333333,20.6094444444444,15.4258333333333,15.5609722222222,16.1,19,21.3357142857143,22.0714285714286,23.19,24.5116666666667,23.0833333333333,18.1316666666667,18.5744444444444,3.8,4.71428571428571,6.01428571428571,7.31428571428571,8.66666666666667,10.2483333333333,9.455,6.85277777777778,7.51041666666667,2263.883364079,9572.25165181483,2.45380282402039,2.12131524085999,1.65371835231781,1.68948618570964,1.59544509649277,1.65261141459147,1.64841218292713,23.5188415011635,arson
2015-10-31,141.236501,-37.515615,Eucalypt Medium Woodland,0.2,0.742857142857143,0.542857142857143,0.514285714285714,0.59,0.438333333333333,1.14111111111111,1.46222222222222,1.45833333333333,19.7,15.4857142857143,15.5142857142857,18.775,21.4666666666667,22.62,18.7566666666667,14.7405555555556,14.6558333333333,16.1,16.6428571428571,17.9142857142857,20.65,22.575,26.0291666666667,24.2877777777778,20.3975,20.0765277777778,2.7,6.64285714285714,7.18571428571429,8.04642857142857,8.52833333333333,10.5291666666667,9.98222222222222,8.17944444444444,8.02277777777778,12123.4486229779,8021.15962124054,2.13322925567627,1.90891373157501,1.58808147907257,1.7348385254542,1.64670487244924,1.80395776033401,1.81157436966896,143.451076382383,lightning
2016-03-28,146.021195,-37.515402,Eucalypt Tall Open,0,7.57142857142857,4,3.24285714285714,2.93333333333333,3.23666666666667,2.51444444444444,2.04888888888889,1.84833333333333,6.5,8.9,9.81428571428571,8.88928571428571,7.74666666666667,6.96083333333333,9.22277777777778,15.5194444444444,15.8577777777778,22.2,20.9285714285714,19.6928571428571,18.2392857142857,17.7233333333333,15.1291666666667,15.89,21.3480555555556,21.5175,13.8,12.9857142857143,9.50714285714286,8.08214285714286,8.20666666666667,6.4375,5.76166666666667,8.40722222222222,8.40013888888889,21186.4683571009,139.807940220555,1.15959393978119,1.15562546253204,1.34407436847687,1.40192449092865,1.29979528983434,1.20782940089703,1.23057841509581,155.135890710597,accident
2018-01-06,146.021195,-37.515402,Eucalypt Tall Open,0,2.62857142857143,5.97142857142857,3.76428571428571,1.87666666666667,1.875,2.27444444444444,2.56833333333333,2.39,31.3,21.0428571428571,21.5,23.3464285714286,22.1316666666667,17.5566666666667,13.7555555555556,15.2861111111111,15.4502086230876,31.5,31.2571428571429,29.0857142857143,29.4285714285714,30.5533333333333,26.3358333333333,21.8616666666667,20.9241666666667,21.1669444444444,11.9,16.2142857142857,14.4142857142857,13.5857142857143,14.1033333333333,11.7183333333333,9.70055555555555,8.9425,8.52361111111111,21186.4683571009,139.807940220555,1.47784388065338,1.21710777282715,1.18959057331085,1.17029229799906,1.25596336523692,1.12447603543599,1.22792792320251,155.135890710597,accident
2018-12-31,146.634505,-37.514385,Eucalypt Medium Open,45.6,11.7428571428571,9.3,6.22142857142857,3.28666666666667,3.38666666666667,3.46444444444444,4.97166666666667,4.42777777777778,10.5,21.6714285714286,23.5142857142857,22.8071428571429,21.5366666666667,16.435,13.2772222222222,14.4186629526462,14.5977746870654,14.7,17.3,17.9214285714286,17.9428571428571,17.2816666666667,14.33,10.9733333333333,9.4925,9.57430555555556,9.6,8.15714285714286,8.85,9.62142857142857,8.91,6.75916666666667,4.32555555555556,3.01222222222222,3.03652777777778,12698.2708931976,7711.15850847053,0.979796469211578,1.15586864948273,1.26918876171112,1.17698585987091,1.15818015734355,1.12109848856926,1.12796805799007,227.89521499867,accident
2018-12-29,146.623189,-37.51435,Eucalypt Medium Open,0,11.7428571428571,9.3,4.94285714285714,3.28666666666667,3.37666666666667,3.41666666666667,4.97166666666667,4.4225,17.8,15.5142857142857,20.9642857142857,23.2785714285714,21.1566666666667,16.395,13.3316666666667,14.2963788300836,14.5865090403338,21.4,17.5857142857143,17.6642857142857,18.2607142857143,17.3116666666667,14.5258333333333,11.1972222222222,9.50416666666667,9.57319444444444,15.3,10.7142857142857,9.45,9.90357142857143,9.08166666666667,7.04166666666667,4.53277777777778,3.07166666666667,3.04375,12664.2583672983,6966.27414862165,0.984184265136719,1.15586864948273,1.26918876171112,1.17698585987091,1.15818015734355,1.12109848856926,1.12796805799007,80.8033763218094,accident
2016-02-03,143.907795,-37.51429,Eucalypt Medium Open,0,0.0571428571428571,0.414285714285714,0.242857142857143,1.05333333333333,1.29333333333333,1.66333333333333,1.44333333333333,1.30361111111111,7.5,16.2571428571429,19.55,19.1928571428571,15.6066666666667,11.915,10.1583333333333,14.9602777777778,15.3184722222222,28.5,26.2142857142857,25.2571428571429,25.1321428571429,23.2033333333333,19.1333333333333,16.1894444444444,18.4241666666667,18.5423611111111,18.1,12.8571428571429,11.5285714285714,11.5,11.075,8.52583333333333,6.845,7.25527777777778,7.19402777777778,2623.53278355456,9447.83324427501,2.82193732261658,1.70841264724731,1.80998647212982,1.7729709148407,1.6784542798996,1.6192484001318601,1.62486086289088,3.82532386978765,accident
2018-04-02,146.093628,-37.514177,Eucalypt Tall Open,0,0,0.342857142857143,2.30714285714286,2.69,3.11,3.47666666666667,2.45944444444444,2.33388888888889,16.4,15.9571428571429,14.6428571428571,11.9035714285714,9.185,8,9.30888888888889,15.3188888888889,15.5335187760779,22.9,24.9714285714286,23.3714285714286,22.0892857142857,18.325,15.4358333333333,15.5033333333333,21.1252777777778,21.2822222222222,7.2,8.07142857142857,8.44285714285714,9.54285714285714,7.9,6.52916666666667,6.59555555555556,8.81222222222222,8.50972222222222,15116.9383537957,73.6141587796864,1.00864946842194,0.8357013463974,1.17217600345612,1.19250373045603,1.18139801422755,1.12298026680946,1.21420540908972,62.2657361333303,accident
2017-09-06,149.264097,-37.513975,Eucalypt Tall Open,0.4,3.02857142857143,4.2,2.15714285714286,3.45,2.53833333333333,2.15888888888889,2.23166666666667,2.05347222222222,13.3,12.5857142857143,13.5785714285714,16.65,16.8,19.9516666666667,18.9811111111111,14.4069444444444,14.1451388888889,12.2,14.1571428571429,14.5714285714286,18.9785714285714,19.9566666666667,22.2416666666667,23.335,19.3227777777778,18.9216666666667,4.7,5.77142857142857,5.75,8.78928571428571,9.82333333333333,11.2291666666667,12.4388888888889,10.1736111111111,9.58333333333333,11785.0711655948,6144.14463049004,2.11288809776306,1.73005664348602,1.27984261512756,1.01569573084513,1.00097375114759,1.21435599029064,1.25445954253276,29.5507926718267,arson
2015-10-15,145.46339,-37.513968,Eucalypt Medium Open,0,0.914285714285714,0.542857142857143,1.85714285714286,2.23666666666667,1.61333333333333,1.53555555555556,1.83777777777778,1.82888888888889,9,12.6,17.8,16.15,18.1566666666667,21.25,18.5538888888889,13.9225,14.1959722222222,14.5,17.3857142857143,20.8071428571429,20.3964285714286,22.2866666666667,25.8933333333333,25.4538888888889,20.9958333333333,20.7848611111111,2,8.04285714285714,6.60714285714286,7.81428571428571,9.24833333333333,10.2958333333333,10.21,7.91416666666667,7.61736111111111,3267.78924992328,3309.65349067736,1.92980933189392,1.54536473751068,1.31324076652527,1.3484054406484,1.30738230546316,1.45833990971247,1.46699043611685,42.8322464011624,burning_off
2015-09-05,143.91115,-37.513307,Eucalypt Medium Open,0.6,4.11428571428571,3.85714285714286,2.60714285714286,2.34666666666667,1.63333333333333,1.19444444444444,1.48222222222222,1.41888888888889,16.8,12.2142857142857,15.0428571428571,15.6714285714286,16.345,19.8533333333333,21.1672222222222,15.07,15.2051388888889,17.8,15,16.0285714285714,16.3,16.595,19.49,22.4427777777778,18.4,18.2288888888889,8,5.92857142857143,5.78571428571429,5.45357142857143,5.98166666666667,7.44833333333333,9.32055555555556,7.47777777777778,7.14125,2409.50401378499,9279.35257433465,0.875705778598785,1.47385466098785,1.52075266838074,1.43968125184377,1.51689612865448,1.65721473097801,1.65425529082616,20.6435384646326,accident
2015-01-02,146.037069,-37.512828,Eucalypt Tall Open,0,0,0,0,1.09333333333333,0.933333333333333,1.26666666666667,2.06666666666667,2.04,17.2,25.3571428571429,26.9714285714286,26.7142857142857,24.4116666666667,18.6525,14.4861111111111,15.0988888888889,15.33,24,29.6714285714286,30.9714285714286,30.5321428571429,31.3533333333333,26.6216666666667,22.4366666666667,21.1338888888889,21.4759722222222,13.5,11.7571428571429,12.2142857142857,11.6285714285714,13.565,10.7533333333333,8.54055555555555,8.22361111111111,8.34805555555556,19910.3723669709,65.2953649047338,1.63300561904907,1.56176555156708,1.52282571792603,1.44499444961548,1.31269707282384,1.26522609591484,1.30536590268215,2.3218021746546,accident
2016-08-18,143.904335,-37.512573,Eucalypt Medium Open,0,1.94285714285714,1.4,1.67857142857143,1.31666666666667,1.08333333333333,1.45666666666667,1.36333333333333,1.31444444444444,15.7,12.7142857142857,13.0214285714286,13.5892857142857,15.9616666666667,19.445,20.9244444444444,15.4525,15.78875,14.9,13.4428571428571,14.6428571428571,14.95,17.2316666666667,20.2108333333333,22.085,18.1738888888889,18.8833333333333,1.2,3.44285714285714,4.12142857142857,4.04642857142857,5.32333333333333,6.995,8.60666666666667,6.82777777777778,7.50569444444444,2983.88212728589,9335.80688445572,3.26674389839172,1.5326052904129,1.88213491439819,1.66302919387817,1.59481583038966,1.63663505514463,1.63438306748867,23.2991993484612,arson
2017-03-12,147.101838,-37.512203,Eucalypt Medium Open,0,1.74285714285714,0.871428571428571,4.74285714285714,3.91,3.48666666666667,2.93777777777778,2.82944444444444,2.62972222222222,3.8,11.3,13.0142857142857,10.7821428571429,9.405,8.19916666666667,8.87833333333333,14.1894444444444,14.405,24.5,18.7428571428571,20.4642857142857,18.4535714285714,16.5533333333333,14.115,13.7972222222222,18.7180555555556,19.0541666666667,14.7,9.47142857142857,9.57142857142857,9.51428571428571,8.835,6.88166666666667,6.43611111111111,9.28361111111111,9.32527777777778,14539.4442605,5017.0972693883,1.07401239871979,1.14000189304352,1.2242556810379,1.25646273295085,1.36677273114522,1.30673251549403,1.25728095819553,369.417263429705,lightning
2017-11-24,148.863543,-37.511964,Eucalypt Medium Open,0,0.485714285714286,0.242857142857143,1,2.39,1.355,1.20555555555556,2.15055555555556,1.65291666666667,28.9,14.5,21.4142857142857,23.2,20.255,17.6566666666667,15.6311111111111,14.0027777777778,13.9848611111111,28.8,23.0142857142857,24.7285714285714,26.275,24.9883333333333,24.2933333333333,22.2677777777778,18.7380555555556,18.8520833333333,15.9,13.9857142857143,13.2357142857143,13.6607142857143,13.7483333333333,13.8716666666667,12.5472222222222,9.60527777777778,9.40625,24677.4046079613,12248.5571535166,0.98546838760376,1.1213835477829,1.31593084335327,1.44194336732229,1.15866563717524,1.21576516330242,1.28824191043774,117.228286713884,lightning
2018-09-10,143.90656,-37.511618,Eucalypt Medium Open,0,1.2,5.71428571428571,3.87857142857143,2.84,1.79666666666667,1.59888888888889,1.77055555555556,1.67527777777778,18.5,15.4857142857143,14.7714285714286,15.9571428571429,18.25,20.6633333333333,20.9988888888889,15.1819444444444,15.4084840055633,14.9,13.8142857142857,13.5642857142857,14.5642857142857,15.9783333333333,20.3566666666667,22.2922222222222,18.0833333333333,18.5865277777778,3.7,4.45714285714286,4.96428571428571,5.17857142857143,5.70333333333333,8.2225,9.29388888888889,6.88916666666667,7.2725,2857.55526426787,9184.01901346497,0.901777744293213,1.62363255023956,1.96417808532715,1.66395080089569,1.56160497665405,1.62065540750821,1.56385995199283,51.9852857244361,arson
2017-03-06,145.564152,-37.510729,Eucalypt Medium Open,0,0.342857142857143,0.6,0.764285714285714,2.40333333333333,1.96833333333333,2.13555555555556,1.66555555555556,1.98916666666667,4.9,13.8714285714286,12.8142857142857,13.0321428571429,10.5,8.48583333333333,8.58166666666667,14.9188888888889,14.5959722222222,25.3,26.5857142857143,23.7142857142857,22.7964285714286,20.145,17.0791666666667,15.9872222222222,21.2066666666667,20.7801388888889,11,8.01428571428571,8.00714285714286,6.64642857142857,7.18666666666667,5.57583333333333,5.05444444444444,7.49611111111111,7.84472222222222,8702.9900575976,2455.17279341572,1.80124485492706,1.34054291248322,1.42918634414673,1.48862246672312,1.60143138964971,1.535702308019,1.48150908450286,204.775898881828,accident
